Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,OriginSnow,OriginPrcp,DestSnow,DestPrcp,Holiday
2008,2,3,7,2127,1930,2250,2050,WN,710,N308SA,83,80,53,120,117,OAK,LAX,337,8,22,0,,0,108,0,3,0,9,0.0,15.0,0.0,173.0,1
2008,2,3,7,1100,1100,1219,1215,WN,720,N428WN,79,75,60,4,0,OAK,LAX,337,6,13,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,173.0,1
2008,2,3,7,1204,1200,1328,1315,WN,725,N511SW,84,75,58,13,4,OAK,LAX,337,5,21,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,173.0,1
2008,2,3,7,2058,1730,2204,1845,WN,820,N504SW,66,75,52,199,208,OAK,LAX,337,7,7,0,,0,0,0,8,0,191,0.0,15.0,0.0,173.0,1
2008,2,3,7,1959,1900,2116,2015,WN,1302,N769SW,77,75,54,61,59,OAK,LAX,337,11,12,0,,0,49,0,2,0,10,0.0,15.0,0.0,173.0,1
2008,2,3,7,1610,1600,1720,1715,WN,1303,N508SW,70,75,56,5,10,OAK,LAX,337,6,8,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,173.0,1
2008,2,3,7,1831,1800,1943,1915,WN,1338,N639SW,72,75,53,28,31,OAK,LAX,337,5,14,0,,0,0,0,9,0,19,0.0,15.0,0.0,173.0,1
2008,2,3,7,800,800,909,915,WN,1355,N710SW,69,75,46,-6,0,OAK,LAX,337,9,14,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,173.0,1
2008,2,3,7,2143,2100,2254,2215,WN,1588,N427WN,71,75,52,39,43,OAK,LAX,337,7,12,0,,0,0,0,4,0,35,0.0,15.0,0.0,173.0,1
2008,2,3,7,1859,1700,2007,1815,WN,1860,N621SW,68,75,50,112,119,OAK,LAX,337,7,11,0,,0,7,0,0,0,105,0.0,15.0,0.0,173.0,1
2008,2,3,7,929,930,1046,1045,WN,2186,N290WN,77,75,46,1,-1,OAK,LAX,337,16,15,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,173.0,1
2008,2,3,7,1441,1300,1608,1415,WN,3068,N344SW,87,75,52,113,101,OAK,LAX,337,9,26,0,,0,1,0,12,0,100,0.0,15.0,0.0,173.0,1
2008,2,3,7,908,900,1013,1020,WN,3083,N202WN,65,80,47,-7,8,OAK,LAX,337,3,15,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,173.0,1
2008,2,3,7,1414,1355,1921,1920,WN,1765,N374SW,187,205,173,1,19,OAK,MCI,1489,7,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,36.0,1
2008,2,3,7,1236,1215,1815,1820,WN,181,N481WN,219,245,207,-5,21,OAK,MDW,1844,5,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,99.0,41.0,1
2008,2,3,7,1928,1815,111,10,WN,195,N266WN,223,235,206,61,73,OAK,MDW,1844,8,9,0,,0,28,0,0,0,33,0.0,15.0,99.0,41.0,1
2008,2,3,7,941,940,1519,1540,WN,1498,N455WN,218,240,206,-21,1,OAK,MDW,1844,5,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,99.0,41.0,1
2008,2,3,7,700,700,1249,1305,WN,1641,N524SW,229,245,209,-16,0,OAK,MDW,1844,3,17,0,,0,NA,NA,NA,NA,NA,0.0,15.0,99.0,41.0,1
2008,2,3,7,1453,1445,NA,2045,WN,2898,N740SW,NA,240,NA,NA,8,OAK,MDW,1844,NA,7,0,,1,NA,NA,NA,NA,NA,0.0,15.0,99.0,41.0,1
2008,2,3,7,2018,1845,2125,2000,WN,1098,N503SW,67,75,53,85,93,OAK,ONT,361,5,9,0,,0,57,0,0,0,28,0.0,15.0,0.0,107.0,1
2008,2,3,7,911,840,1023,955,WN,1221,N676SW,72,75,54,28,31,OAK,ONT,361,4,14,0,,0,0,0,0,0,28,0.0,15.0,0.0,107.0,1
2008,2,3,7,1457,1445,1600,1600,WN,1482,N346SW,63,75,50,0,12,OAK,ONT,361,5,8,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,107.0,1
2008,2,3,7,1037,1035,1141,1150,WN,1591,N374SW,64,75,54,-9,2,OAK,ONT,361,4,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,107.0,1
2008,2,3,7,1330,1330,1435,1445,WN,1605,N335SW,65,75,52,-10,0,OAK,ONT,361,4,9,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,107.0,1
2008,2,3,7,2159,2025,2305,2140,WN,2451,N252WN,66,75,55,85,94,OAK,ONT,361,3,8,0,,0,0,0,0,0,85,0.0,15.0,0.0,107.0,1
2008,2,3,7,2211,2105,2314,2220,WN,2984,N796SW,63,75,53,54,66,OAK,ONT,361,4,6,0,,0,10,0,0,0,44,0.0,15.0,0.0,107.0,1
2008,2,3,7,1156,1145,1259,1300,WN,3153,N213WN,63,75,50,-1,11,OAK,ONT,361,6,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,107.0,1
2008,2,3,7,720,725,829,840,WN,3330,N485WN,69,75,54,-11,-5,OAK,ONT,361,7,8,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,107.0,1
2008,2,3,7,1616,1600,1717,1715,WN,3492,N397SW,61,75,52,2,16,OAK,ONT,361,3,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,107.0,1
2008,2,3,7,2018,1750,2132,1905,WN,3677,N323SW,74,75,57,147,148,OAK,ONT,361,5,12,0,,0,4,0,0,0,143,0.0,15.0,0.0,107.0,1
2008,2,3,7,1153,1140,1329,1320,WN,96,N508SW,96,100,88,9,13,OAK,PDX,543,2,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,3.0,1
2008,2,3,7,2339,2035,136,2215,WN,126,N378SW,117,100,92,201,184,OAK,PDX,543,6,19,0,,0,0,0,17,0,184,0.0,15.0,0.0,3.0,1
2008,2,3,7,1910,1745,2041,1925,WN,1472,N795SW,91,100,80,76,85,OAK,PDX,543,4,7,0,,0,1,0,0,0,75,0.0,15.0,0.0,3.0,1
2008,2,3,7,1626,1430,1800,1610,WN,2612,N384SW,94,100,83,110,116,OAK,PDX,543,4,7,0,,0,0,0,0,0,110,0.0,15.0,0.0,3.0,1
2008,2,3,7,1913,1840,2216,2135,WN,98,N491WN,123,115,90,41,33,OAK,PHX,646,11,22,0,,0,0,0,41,0,0,0.0,15.0,0.0,0.0,1
2008,2,3,7,2131,2100,18,2350,WN,376,N398SW,107,110,89,28,31,OAK,PHX,646,7,11,0,,0,0,0,7,0,21,0.0,15.0,0.0,0.0,1
2008,2,3,7,756,755,1042,1045,WN,593,N386SW,106,110,90,-3,1,OAK,PHX,646,5,11,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,0.0,1
2008,2,3,7,NA,1340,NA,1630,WN,730,,NA,110,NA,NA,NA,OAK,PHX,646,NA,NA,1,C,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,0.0,1
2008,2,3,7,1123,1125,1410,1415,WN,1561,N255WN,107,110,96,-5,-2,OAK,PHX,646,5,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,0.0,1
2008,2,3,7,1642,1610,1927,1905,WN,3317,N616SW,105,115,91,22,32,OAK,PHX,646,8,6,0,,0,3,0,0,0,19,0.0,15.0,0.0,0.0,1
2008,2,3,7,1311,1235,1353,1325,WN,4,N522SW,42,50,31,28,36,OAK,RNO,180,3,8,0,,0,7,0,0,0,21,0.0,15.0,10.0,10.0,1
2008,2,3,7,957,945,1038,1035,WN,765,N256WN,41,50,31,3,12,OAK,RNO,180,3,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,10.0,10.0,1
2008,2,3,7,2149,2035,2234,2125,WN,1842,N331SW,45,50,36,69,74,OAK,RNO,180,2,7,0,,0,2,0,0,0,67,0.0,15.0,10.0,10.0,1
2008,2,3,7,1748,1725,1838,1815,WN,2970,N453WN,50,50,34,23,23,OAK,RNO,180,3,13,0,,0,0,0,0,0,23,0.0,15.0,10.0,10.0,1
2008,2,3,7,1334,1210,1449,1330,WN,174,N392SW,75,80,66,79,84,OAK,SAN,446,3,6,0,,0,0,72,0,0,7,0.0,15.0,0.0,64.0,1
2008,2,3,7,1109,1110,NA,1235,WN,351,N723SW,NA,85,NA,NA,-1,OAK,SAN,446,NA,9,0,,1,NA,NA,NA,NA,NA,0.0,15.0,0.0,64.0,1
2008,2,3,7,2345,2055,104,2220,WN,525,N342SW,79,85,63,164,170,OAK,SAN,446,4,12,0,,0,0,0,7,0,157,0.0,15.0,0.0,64.0,1
2008,2,3,7,18,2125,133,2250,WN,1007,N287WN,75,85,60,163,173,OAK,SAN,446,3,12,0,,0,6,0,0,0,157,0.0,15.0,0.0,64.0,1
2008,2,3,7,1742,1510,1909,1635,WN,1144,N736SA,87,85,70,154,152,OAK,SAN,446,1,16,0,,0,0,0,2,0,152,0.0,15.0,0.0,64.0,1
2008,2,3,7,1346,1305,1503,1430,WN,1196,N420WN,77,85,67,33,41,OAK,SAN,446,2,8,0,,0,0,0,0,0,33,0.0,15.0,0.0,64.0,1
2008,2,3,7,906,910,1032,1035,WN,1484,N248WN,86,85,66,-3,-4,OAK,SAN,446,13,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,64.0,1
2008,2,3,7,1940,1815,2057,1940,WN,1553,N600WN,77,85,63,77,85,OAK,SAN,446,4,10,0,,0,11,0,0,0,66,0.0,15.0,0.0,64.0,1
2008,2,3,7,2122,1955,2240,2120,WN,1685,N453WN,78,85,64,80,87,OAK,SAN,446,4,10,0,,0,13,0,0,0,67,0.0,15.0,0.0,64.0,1
2008,2,3,7,1418,1345,1557,1510,WN,2271,N339SW,99,85,82,47,33,OAK,SAN,446,5,12,0,,0,0,0,14,0,33,0.0,15.0,0.0,64.0,1
2008,2,3,7,1711,1700,1825,1825,WN,2965,N684WN,74,85,62,0,11,OAK,SAN,446,2,10,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,64.0,1
2008,2,3,7,1818,1740,1931,1905,WN,3057,N487WN,73,85,64,26,38,OAK,SAN,446,2,7,0,,0,2,0,0,0,24,0.0,15.0,0.0,64.0,1
2008,2,3,7,1001,1000,1112,1125,WN,3416,N323SW,71,85,61,-13,1,OAK,SAN,446,3,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,64.0,1
2008,2,3,7,NA,1920,NA,2045,WN,3487,,NA,85,NA,NA,NA,OAK,SAN,446,NA,NA,1,B,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,64.0,1
2008,2,3,7,1601,1600,1713,1725,WN,3514,N741SA,72,85,64,-12,1,OAK,SAN,446,2,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,64.0,1
2008,2,3,7,836,830,1034,1035,WN,324,N417WN,118,125,102,-1,6,OAK,SEA,671,5,11,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,5.0,1
2008,2,3,7,1015,1015,1211,1220,WN,1510,N378SW,116,125,106,-9,0,OAK,SEA,671,4,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,5.0,1
2008,2,3,7,1354,1335,1546,1535,WN,1536,N758SW,112,120,99,11,19,OAK,SEA,671,4,9,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,5.0,1
2008,2,3,7,1934,1650,2132,1850,WN,2443,N292WN,118,120,103,162,164,OAK,SEA,671,4,11,0,,0,0,0,0,0,162,0.0,15.0,0.0,5.0,1
2008,2,3,7,1246,1150,1440,1350,WN,2528,N793SA,114,120,101,50,56,OAK,SEA,671,6,7,0,,0,0,0,0,0,50,0.0,15.0,0.0,5.0,1
2008,2,3,7,2334,2105,153,2305,WN,3764,N323SW,139,120,118,168,149,OAK,SEA,671,6,15,0,,0,0,0,19,0,149,0.0,15.0,0.0,5.0,1
2008,2,3,7,2117,1845,2321,2050,WN,3951,N676SW,124,125,110,151,152,OAK,SEA,671,4,10,0,,0,11,0,0,0,140,0.0,15.0,0.0,5.0,1
2008,2,3,7,1251,1240,1527,1520,WN,1109,N359SW,96,100,83,7,11,OAK,SLC,588,6,7,0,,0,NA,NA,NA,NA,NA,0.0,15.0,30.0,23.0,1
2008,2,3,7,1742,1640,2016,1920,WN,1601,N448WN,94,100,79,56,62,OAK,SLC,588,6,9,0,,0,56,0,0,0,0,0.0,15.0,30.0,23.0,1
2008,2,3,7,1043,1045,1312,1325,WN,1619,N397SW,89,100,80,-13,-2,OAK,SLC,588,3,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,30.0,23.0,1
2008,2,3,7,15,2045,251,2325,WN,3314,N603SW,96,100,85,206,210,OAK,SLC,588,3,8,0,,0,45,0,0,0,161,0.0,15.0,30.0,23.0,1
2008,2,3,7,2100,2030,2212,2150,WN,107,N221WN,72,80,60,22,30,OAK,SNA,371,5,7,0,,0,22,0,0,0,0,0.0,15.0,0.0,109.0,1
2008,2,3,7,838,840,956,1000,WN,352,N238WN,78,80,63,-4,-2,OAK,SNA,371,5,10,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,109.0,1
2008,2,3,7,1253,1255,1412,1415,WN,482,N486WN,79,80,66,-3,-2,OAK,SNA,371,5,8,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,109.0,1
2008,2,3,7,1723,1635,1834,1755,WN,536,N712SW,71,80,59,39,48,OAK,SNA,371,4,8,0,,0,18,0,0,0,21,0.0,15.0,0.0,109.0,1
2008,2,3,7,943,945,1105,1105,WN,1128,N712SW,82,80,64,0,-2,OAK,SNA,371,4,14,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,109.0,1
2008,2,3,7,1708,1450,1820,1610,WN,1674,N437WN,72,80,62,130,138,OAK,SNA,371,5,5,0,,0,0,0,0,0,130,0.0,15.0,0.0,109.0,1
2008,2,3,7,1840,1835,1956,1955,WN,3414,N456WN,76,80,59,1,5,OAK,SNA,371,5,12,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,109.0,1
2008,2,3,7,1050,1050,1202,1210,WN,3504,N485WN,72,80,61,-8,0,OAK,SNA,371,5,6,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,109.0,1
2008,2,3,7,1915,1850,2157,2155,WN,1273,N680AA,102,125,87,2,25,OAK,TUS,747,3,12,0,,0,NA,NA,NA,NA,NA,0.0,15.0,0.0,0.0,1
2008,2,3,7,856,855,1218,1245,WN,521,N338SW,142,170,133,-27,1,OKC,BWI,1180,2,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,1952,1950,2043,2040,WN,271,N663SW,51,50,39,3,2,OKC,DAL,181,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,947,950,1033,1040,WN,314,N650SW,46,50,37,-7,-3,OKC,DAL,181,3,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,1318,1325,1406,1415,WN,1162,N405WN,48,50,38,-9,-7,OKC,DAL,181,2,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,1620,1625,1706,1715,WN,1760,N649SW,46,50,36,-9,-5,OKC,DAL,181,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,1147,1130,1224,1210,WN,12,N273WN,97,100,78,14,17,OKC,DEN,495,7,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,1849,1850,1945,1930,WN,1274,N649SW,116,100,80,15,-1,OKC,DEN,495,31,5,0,,0,0,0,15,0,0,0.0,0.0,0.0,0.0,1
2008,2,3,7,1310,1300,1504,1420,WN,649,N551WN,114,80,96,44,10,OKC,HOU,419,4,14,0,,0,0,0,34,0,10,0.0,0.0,0.0,3.0,1
2008,2,3,7,1431,1435,1552,1555,WN,1371,N623SW,81,80,72,-3,-4,OKC,HOU,419,3,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,1
2008,2,3,7,1813,1815,1939,1935,WN,2011,N370SW,86,80,74,4,-2,OKC,HOU,419,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,1
2008,2,3,7,1431,1345,1547,1430,WN,179,N669SW,196,165,183,77,46,OKC,LAS,987,6,7,0,,0,0,0,76,0,1,0.0,0.0,0.0,0.0,1
2008,2,3,7,1907,1910,2010,2015,WN,290,N512SW,63,65,43,-5,-3,OKC,MCI,313,13,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,36.0,1
2008,2,3,7,1545,1540,1642,1645,WN,1462,N729SW,57,65,45,-3,5,OKC,MCI,313,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,36.0,1
2008,2,3,7,1001,1005,1101,1110,WN,2735,N769SW,60,65,47,-9,-4,OKC,MCI,313,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,36.0,1
2008,2,3,7,1155,1155,1326,1320,WN,1377,N309SW,151,145,137,6,0,OKC,PHX,833,6,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,709,710,840,840,WN,1504,N374SW,151,150,137,0,-1,OKC,PHX,833,6,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1
2008,2,3,7,1549,1540,1722,1705,WN,2294,N664WN,153,145,139,17,9,OKC,PHX,833,6,8,0,,0,5,0,8,0,4,0.0,0.0,0.0,0.0,1
2008,2,3,7,724,725,828,845,WN,2026,N766SW,64,80,55,-17,-1,OKC,STL,462,2,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,36.0,1
2008,2,3,7,1854,1655,2003,1815,WN,2300,N350SW,69,80,58,108,119,OKC,STL,462,3,8,0,,0,0,0,0,0,108,0.0,0.0,0.0,36.0,1
2008,2,3,7,1119,940,1304,1040,WN,1518,N507SW,225,180,197,144,99,OMA,LAS,1099,5,23,0,,0,0,0,138,0,6,8.0,8.0,0.0,0.0,1
2008,2,3,7,1643,1535,1757,1640,WN,2208,N521SW,194,185,173,77,68,OMA,LAS,1099,9,12,0,,0,0,0,75,0,2,8.0,8.0,0.0,0.0,1
2008,2,3,7,652,655,801,755,WN,2287,N311SW,189,180,174,6,-3,OMA,LAS,1099,5,10,0,,0,NA,NA,NA,NA,NA,8.0,8.0,0.0,0.0,1
2008,2,3,7,1224,1225,1344,1345,WN,799,N347SW,80,80,60,-1,-1,OMA,MDW,423,4,16,0,,0,NA,NA,NA,NA,NA,8.0,8.0,99.0,41.0,1
2008,2,3,7,849,850,1005,1010,WN,827,N643SW,76,80,64,-5,-1,OMA,MDW,423,5,7,0,,0,NA,NA,NA,NA,NA,8.0,8.0,99.0,41.0,1
2008,2,3,7,1448,1450,1600,1610,WN,2094,N376SW,72,80,62,-10,-2,OMA,MDW,423,3,7,0,,0,NA,NA,NA,NA,NA,8.0,8.0,99.0,41.0,1
2008,2,3,7,2155,1930,2326,2050,WN,2560,N756SA,91,80,63,156,145,OMA,MDW,423,12,16,0,,0,0,124,11,0,21,8.0,8.0,99.0,41.0,1
2008,2,3,7,1649,1655,1805,1815,WN,2629,N776WN,76,80,63,-10,-6,OMA,MDW,423,5,8,0,,0,NA,NA,NA,NA,NA,8.0,8.0,99.0,41.0,1
2008,2,3,7,2010,2005,2223,2200,WN,628,N601WN,193,175,175,23,5,OMA,PHX,1037,9,9,0,,0,0,0,23,0,0,8.0,8.0,0.0,0.0,1
2008,2,3,7,1206,1145,1410,1340,WN,802,N672SW,184,175,163,30,21,OMA,PHX,1037,5,16,0,,0,6,0,9,0,15,8.0,8.0,0.0,0.0,1
2008,2,3,7,632,635,828,830,WN,1441,N302SW,176,175,162,-2,-3,OMA,PHX,1037,5,9,0,,0,NA,NA,NA,NA,NA,8.0,8.0,0.0,0.0,1
2008,2,3,7,2045,1815,2146,1920,WN,1621,N492WN,61,65,50,146,150,OMA,STL,342,4,7,0,,0,0,0,0,0,146,8.0,8.0,0.0,36.0,1
2008,2,3,7,1342,1345,1457,1450,WN,3505,N661SW,75,65,54,7,-3,OMA,STL,342,4,17,0,,0,NA,NA,NA,NA,NA,8.0,8.0,0.0,36.0,1
2008,2,3,7,1146,1145,1707,1725,WN,1555,N732SW,201,220,189,-18,1,ONT,BNA,1751,5,7,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,2000,1905,2134,2005,WN,372,N610WN,94,60,41,89,55,ONT,LAS,197,39,14,0,,0,0,0,47,0,42,0.0,107.0,0.0,0.0,1
2008,2,3,7,1836,1640,1929,1740,WN,378,N233LV,53,60,34,109,116,ONT,LAS,197,5,14,0,,0,0,0,10,0,99,0.0,107.0,0.0,0.0,1
2008,2,3,7,1040,915,1142,1015,WN,492,N387SW,62,60,45,87,85,ONT,LAS,197,6,11,0,,0,0,0,85,0,2,0.0,107.0,0.0,0.0,1
2008,2,3,7,1221,1105,1312,1205,WN,1153,N609SW,51,60,39,67,76,ONT,LAS,197,7,5,0,,0,0,0,67,0,0,0.0,107.0,0.0,0.0,1
2008,2,3,7,1959,1815,2106,1915,WN,2381,N664WN,67,60,41,111,104,ONT,LAS,197,21,5,0,,0,0,0,105,0,6,0.0,107.0,0.0,0.0,1
2008,2,3,7,1257,1240,1404,1340,WN,2809,N302SW,67,60,46,24,17,ONT,LAS,197,14,7,0,,0,0,0,12,0,12,0.0,107.0,0.0,0.0,1
2008,2,3,7,1806,1415,1851,1515,WN,3334,N372SW,45,60,34,216,231,ONT,LAS,197,4,7,0,,0,0,0,166,0,50,0.0,107.0,0.0,0.0,1
2008,2,3,7,703,705,753,805,WN,3505,N661SW,50,60,41,-12,-2,ONT,LAS,197,3,6,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,2200,2100,2310,2200,WN,3840,N397SW,70,60,39,70,60,ONT,LAS,197,14,17,0,,0,26,0,10,0,34,0.0,107.0,0.0,0.0,1
2008,2,3,7,1604,1335,1722,1450,WN,8,N736SA,78,75,67,152,149,ONT,OAK,361,5,6,0,,0,2,0,3,0,147,0.0,107.0,0.0,15.0,1
2008,2,3,7,1022,1025,1143,1140,WN,638,N511SW,81,75,70,3,-3,ONT,OAK,361,4,7,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,15.0,1
2008,2,3,7,1812,1800,1944,1915,WN,1305,N662SW,92,75,65,29,12,ONT,OAK,361,20,7,0,,0,12,0,17,0,0,0.0,107.0,0.0,15.0,1
2008,2,3,7,2151,2020,2308,2135,WN,1339,N503SW,77,75,63,93,91,ONT,OAK,361,6,8,0,,0,6,0,2,0,85,0.0,107.0,0.0,15.0,1
2008,2,3,7,1601,1540,1715,1655,WN,1592,N299WN,74,75,65,20,21,ONT,OAK,361,4,5,0,,0,0,0,0,0,20,0.0,107.0,0.0,15.0,1
2008,2,3,7,1213,1215,1337,1330,WN,1678,N374SW,84,75,72,7,-2,ONT,OAK,361,5,7,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,15.0,1
2008,2,3,7,144,2135,253,2250,WN,3408,N707SA,69,75,58,243,249,ONT,OAK,361,5,6,0,,0,6,0,0,0,237,0.0,107.0,0.0,15.0,1
2008,2,3,7,856,900,1011,1020,WN,3417,N485WN,75,80,66,-9,-4,ONT,OAK,361,4,5,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,15.0,1
2008,2,3,7,2157,1930,2316,2045,WN,3764,N323SW,79,75,65,151,147,ONT,OAK,361,7,7,0,,0,0,0,4,0,147,0.0,107.0,0.0,15.0,1
2008,2,3,7,1924,1705,2041,1820,WN,3951,N676SW,77,75,64,141,139,ONT,OAK,361,5,8,0,,0,3,0,2,0,136,0.0,107.0,0.0,15.0,1
2008,2,3,7,1824,1800,2044,2010,WN,278,N422WN,80,70,47,34,24,ONT,PHX,325,14,19,0,,0,0,0,27,0,7,0.0,107.0,0.0,0.0,1
2008,2,3,7,2014,1955,2226,2205,WN,561,N426WN,72,70,48,21,19,ONT,PHX,325,9,15,0,,0,0,0,11,0,10,0.0,107.0,0.0,0.0,1
2008,2,3,7,1037,1020,1239,1230,WN,1221,N676SW,62,70,49,9,17,ONT,PHX,325,5,8,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,823,825,1028,1035,WN,1353,N602SW,65,70,50,-7,-2,ONT,PHX,325,6,9,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,1626,1625,1834,1835,WN,1482,N346SW,68,70,49,-1,1,ONT,PHX,325,9,10,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,2149,2115,2353,2320,WN,1546,N617SW,64,65,48,33,34,ONT,PHX,325,9,7,0,,0,0,0,0,0,33,0.0,107.0,0.0,0.0,1
2008,2,3,7,2029,1830,2243,2040,WN,2295,N521SW,74,70,50,123,119,ONT,PHX,325,10,14,0,,0,0,0,4,0,119,0.0,107.0,0.0,0.0,1
2008,2,3,7,1509,1515,1708,1725,WN,2453,N523SW,59,70,46,-17,-6,ONT,PHX,325,6,7,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,741,740,939,950,WN,3069,N391SW,58,70,48,-11,1,ONT,PHX,325,4,6,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,1326,1325,1533,1535,WN,3153,N213WN,67,70,49,-2,1,ONT,PHX,325,7,11,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,1200,1205,1406,1415,WN,3394,N209WN,66,70,51,-9,-5,ONT,PHX,325,5,10,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,0.0,1
2008,2,3,7,2228,2120,2337,2230,WN,42,N607SW,69,70,60,67,68,ONT,SJC,333,4,5,0,,0,11,0,0,0,56,0.0,107.0,0.0,28.0,1
2008,2,3,7,1953,1920,2059,2030,WN,299,N472WN,66,70,58,29,33,ONT,SJC,333,3,5,0,,0,0,0,0,0,29,0.0,107.0,0.0,28.0,1
2008,2,3,7,1337,1340,1445,1450,WN,786,N404WN,68,70,60,-5,-3,ONT,SJC,333,2,6,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,28.0,1
2008,2,3,7,1507,1505,1622,1615,WN,1102,N335SW,75,70,65,7,2,ONT,SJC,333,2,8,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,28.0,1
2008,2,3,7,1214,1210,1332,1320,WN,1105,N680AA,78,70,68,12,4,ONT,SJC,333,2,8,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,28.0,1
2008,2,3,7,939,930,1051,1040,WN,2374,N311SW,72,70,60,11,9,ONT,SJC,333,2,10,0,,0,NA,NA,NA,NA,NA,0.0,107.0,0.0,28.0,1
2008,2,3,7,1722,1705,1838,1815,WN,2452,N644SW,76,70,65,23,17,ONT,SJC,333,5,6,0,,0,1,0,6,0,16,0.0,107.0,0.0,28.0,1
2008,2,3,7,1232,1205,1353,1320,WN,197,N403WN,81,75,72,33,27,ONT,SMF,389,3,6,0,,0,1,0,6,0,26,0.0,107.0,0.0,18.0,1
